Category,keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Content,Tweet_Image_URL,Tweet_Video_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/TehMadness/status/1414526631377571841,TehMadness,https://twitter.com/TehMadness,1626084404,"Just turned on my @madebygoogle Pixel 3a XL, and it's still so goddamn nippy. Really puts my Galaxy Note 20 to shame. Might well buy a Pixel 5a when it comes out. Phenomenal phones from Google.",,,2,0,0
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/Mrwhosetheboss/status/1404030853076893698,Mrwhosetheboss,https://twitter.com/Mrwhosetheboss,1623582015,"This was taken on a 2019 Google Pixel 3a (now available for like $150)

Camera software quality matters😉 https://t.co/V3nuqohxFj",https://pbs.twimg.com/media/E3wenemXMAYWcMd.jpg,,12273,302,320
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/FCEEVIPER/status/1414293918280126466,FCEEVIPER,https://twitter.com/FCEEVIPER,1626028921,"Waiting while my car is getting washed. 😁🚗🧼🌊
#GooglePixel 
#GooglePixel3aXL 
#teampixel https://t.co/0vDmZzOhZ3",https://pbs.twimg.com/media/E6CU0MoUcAAoKxm.jpg,,1,0,0
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/mabrownjr/status/1414566708753440772,mabrownjr,https://twitter.com/mabrownjr,1626093959,"The fact that there's a chair at each product throughout the Google store, lets me know this is a much more welcoming store! 

I could stay here for hours, playing Stadia, watching Google TV, and picking out a Pixel 5 case for my collection. 

Hope we get one in DC! https://t.co/oUGeKSYvX3",https://pbs.twimg.com/media/E6GM5jsWUAIzSGj.jpg,,18,1,4
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/FrogsGoYete/status/1413831548562968577,FrogsGoYete,https://twitter.com/FrogsGoYete,1625918683,Bro google pixels are built different,,,0,0,1
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/pixel_fanzine/status/1414584008906772480,pixel_fanzine,https://twitter.com/pixel_fanzine,1626098084,"color, dimensions, weight. I think it's almost perfect. #googlepixel #pixel5 #googlepixel5",,,0,0,0
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/Aojeshhh/status/1414439888657666050,Aojeshhh,https://twitter.com/Aojeshhh,1626063723,Google Pixel 6 Pro Live Shot Leak  #pixel6 #Pixel6Pro #Pixel https://t.co/AiJlHIGYvh,https://pbs.twimg.com/media/E6EZlPyUUAYBOt2.jpg,,2,0,0
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/ani_rudh_s/status/1413594923710943233,ani_rudh_s,https://twitter.com/ani_rudh_s,1625862267,Google Pixel 5a: All the rumors so far (July 9) https://t.co/tBKC63VY4j,https://pbs.twimg.com/media/E54ZF64XIAItCrL.jpg,,0,0,0
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/MidWorldMo/status/1413380093066551296,MidWorldMo,https://twitter.com/MidWorldMo,1625811048,08/07/2021 21:01:53 (Google Pixel 5) https://t.co/hSENf4qC36,https://pbs.twimg.com/media/E51VtBUXIAAJY_k.jpg,,0,0,0
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/DigiSliceX/status/1413260681781071874,DigiSliceX,https://twitter.com/DigiSliceX,1625782578,"📱Google reportedly plans to offer Pixel 6 owners up to 5 years of Android updates

Sponsored by @SilverBargain 

#google #pixel6 #pixel6pro #gadget #technews #smartphone #android https://t.co/jpWb7H88CG",https://pbs.twimg.com/media/E5zpGSOXoAAVohW.jpg,,11,21,0
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/RjeyTech/status/1413575448093728771,RjeyTech,https://twitter.com/RjeyTech,1625857624,"Unpopular opinion, but the Pixel 5 was one of the best looking phones of 2020, especially in this colour! https://t.co/VidGoLaipd",https://pbs.twimg.com/media/E54HYFfXEAEVu6y.jpg,,146,7,25
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/realaryanpatil/status/1413826168051040256,realaryanpatil,https://twitter.com/realaryanpatil,1625917400,Here are some nice photos from the Google Pixel 4A https://t.co/lzlxwanZoJ,https://pbs.twimg.com/media/E57rYqdVkAg8DrM.jpg,,4,0,2
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/TechScoreNY/status/1412670730228092929,TechScoreNY,https://twitter.com/TechScoreNY,1625641922,"HOT: Google Pixel 6 PRO cases 🔥🔥🔥
cc @onlytechae #GooglePixel6 #pixel6pro #pixel6 https://t.co/TgigFEmWyl",https://pbs.twimg.com/media/E5rQhEbXMAAWt3f.jpg,,33,5,0
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/AlexxGauthier/status/1414219964169416707,AlexxGauthier,https://twitter.com/AlexxGauthier,1626011289,Check out this listing I just added to my #Poshmark closet: Burga Emerald pool google pixel 4 case. https://t.co/irsxYk1bYO #shopmycloset @poshmarkapp,,,0,0,0
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/itsQuantumCloud/status/1414439602815864834,itsQuantumCloud,https://twitter.com/itsQuantumCloud,1626063654,"Hand on Image of Google pixel 6
#Google #googlepixel6 https://t.co/VbScEPOIFP",https://pbs.twimg.com/media/E6EZUlxVUAAjUzN.jpg,,1,0,0
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/naimaslam62336/status/1414130990872674308,naimaslam62336,https://twitter.com/naimaslam62336,1625990076,"Google Pixel 4 - Just Black - 128GB - Unlocked

Google Pixel 4 - Just Black - 128GB - Unlocked

4.2 out of 5 stars 139

$499.00 https://t.co/on0gKLIsSb",https://pbs.twimg.com/media/E6AApHzXEAMQHk8.jpg,,0,0,0
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/KaisarM6/status/1413428642177294336,KaisarM6,https://twitter.com/KaisarM6,1625822623,"Google Pixel 5a spotted on FCC listing, reveals details https://t.co/8khfWJAV8a",https://pbs.twimg.com/media/E52B3EoXMAMjNUN.jpg,,0,0,0
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/LimitlessTech6/status/1413646803317186560,LimitlessTech6,https://twitter.com/LimitlessTech6,1625874636,Is anyone else excited for the @Google pixel 5a? @madebygoogle,,,1,0,0
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/DaMayorOfGso/status/1413296507521048580,DaMayorOfGso,https://twitter.com/DaMayorOfGso,1625791119,I banged this the other night. Almost makes me wanna get a Google Pixel as a business phone https://t.co/OQsAT0Z0sq,https://pbs.twimg.com/media/E50JrpvWYAYV2kL.jpg,,6,1,2
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/Amandeep8129/status/1413077323155263494,Amandeep8129,https://twitter.com/Amandeep8129,1625738862,@samsung_fanboy_ Buy after a review tho... You can try Google pixel 6 series with Whitechapel processor ( upcoming ),,,17,0,0
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/inputmag/status/1412148277831667714,inputmag,https://twitter.com/inputmag,1625517360,Google isn't messing around with the Pixel 6. https://t.co/79rpMagntr,,,4,2,0
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/averagegrades/status/1414066305783717892,averagegrades,https://twitter.com/averagegrades,1625974654,"For being called a Google pixel, this phone's front facing cam sucks. Everything is so ethereal. https://t.co/Bep0SKMJ8V",https://pbs.twimg.com/media/E5_FzpIWUAEmjpk.jpg,,3,0,1
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/gastlybestghost/status/1412928558289326081,gastlybestghost,https://twitter.com/gastlybestghost,1625703393,"@DuckDuckGo Leaving Google is tough, I've tried it. Too much personal and work stuff tied into it. I even have a Pixel phone.",,,4,0,2
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/windaul/status/1414398995506483200,windaul,https://twitter.com/windaul,1626053973,"Google Pixel 5 who,,??,?,?",,,0,2,2
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/chonotchew/status/1410814952693059584,chonotchew,https://twitter.com/chonotchew,1625199471,WTF IT WORKED ???? https://t.co/wyEWsK2bMy,https://pbs.twimg.com/media/E5Q4uJDVcAErzHI.jpg,,46288,2938,642
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/naimaslam62336/status/1414131060451987457,naimaslam62336,https://twitter.com/naimaslam62336,1625990092,"Google Pixel 4 XL - Just Black - 64GB - Unlocked

Google Pixel 4 XL - Just Black - 64GB - Unlocked

4.4 out of 5 stars 654

$579.47 https://t.co/rKjV5PKiip",https://pbs.twimg.com/media/E6AAtM7WEAA0wmG.jpg,,0,0,0
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/Sari_Rahman19/status/1414228606235160583,Sari_Rahman19,https://twitter.com/Sari_Rahman19,1626013349,"Google pixel 5a 5G ( new leaks )

•  6.2-inch Full HD+ OLED display
•  Snapdragon 750G chipset
•  6GB RAM &amp; 128GB UFS 3.1 storage
•  3,840 mAh battery
• 20W fast charging ⚡
• start at around $349 !!

#teampixel #google #Android #googlepixel #pixel5a https://t.co/esdjGwNlwI",https://pbs.twimg.com/media/E6BZauzWUAMTZ6F.jpg,,322,22,33
TopPost,google pixel,https://twitter.com/search?l=&q=google%20pixel,https://twitter.com/IMake_MyBed/status/1413682422248529926,IMake_MyBed,https://twitter.com/IMake_MyBed,1625883129,"Classing it up
#classy
#routine
#makeyourbedeveryday
#andiesmint
#steelers
#bedphotographer
#deployedbed
#teampixel
#googlepixel
#pixel5
#IMakeMyBedEverydayInADifferentWay https://t.co/WmLzWklOLs",https://pbs.twimg.com/media/E55oqHIWUAUQTn4.jpg,,1,0,0
